Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,123.120003,126.720001,119.370003,126.019997,106.284943,40963100
2019-03-01,126.599998,132.500000,118.699997,122.660004,103.451141,51460400
2019-04-01,123.980003,138.080002,123.839996,136.929993,115.486420,40026800
2019-05-01,136.720001,138.039993,126.339996,127.260002,108.104691,31980500
2019-06-01,126.980003,137.389999,126.519997,137.279999,116.616478,33567600
2019-07-01,138.380005,144.320007,137.830002,142.899994,121.390518,39881200
2019-08-01,142.410004,143.539993,122.370003,128.929993,110.432518,46982600
2019-09-01,127.610001,142.259995,125.230003,140.160004,120.051376,43467800
2019-10-01,141.149994,149.389999,133.369995,146.699997,125.653107,38546600
2019-11-01,148.320007,154.750000,147.309998,153.210007,132.301544,29972500
2019-12-01,153.929993,161.789993,148.089996,159.630005,137.845383,38716600
2020-01-01,159.750000,161.250000,147.130005,148.550003,128.277435,48572300
2020-02-01,150.039993,156.919998,122.550003,126.400002,109.971062,37342400
2020-03-01,126.820000,133.639999,79.410004,95.720001,83.278702,90751700
2020-04-01,90.000000,112.900002,84.019997,106.669998,92.805489,64649800
2020-05-01,103.410004,118.000000,93.269997,114.040001,100.378052,68276800
2020-06-01,114.790001,132.580002,100.110001,105.209999,92.605881,73667900
2020-07-01,105.769997,109.300003,97.089996,106.669998,93.890984,59442700
2020-08-01,106.540001,115.290001,104.410004,111.199997,98.971954,42645500
2020-09-01,109.809998,116.669998,101.580002,109.910004,97.823799,39144700
2020-10-01,110.050003,117.220001,106.849998,111.879997,99.577164,44523000
2020-11-01,113.489998,141.820007,112.190002,138.070007,124.187531,58021600
2020-12-01,140.240005,149.309998,139.300003,149.000000,134.018555,41357500
2021-01-01,149.679993,162.740005,141.600006,143.520004,129.089569,43182700
2021-02-01,144.740005,180.850006,143.690002,168.360001,152.518005,33656900
2021-03-01,171.369995,184.330002,168.440002,175.410004,158.904648,47140200
2021-04-01,174.449997,189.429993,170.139999,186.949997,169.358795,37351000
2021-05-01,188.669998,203.880005,186.080002,194.679993,177.499588,34447700
2021-06-01,197.770004,198.380005,177.690002,190.759995,173.925568,35129300
2021-07-01,191.470001,193.550003,176.429993,182.410004,166.312424,32109000
2021-08-01,183.529999,195.330002,180.429993,191.100006,175.399704,32370300
2021-09-01,191.750000,202.179993,181.679993,195.639999,179.566666,37070300
2021-10-01,194.529999,217.600006,193.940002,211.029999,193.692261,36811000
2021-11-01,212.970001,213.580002,195.779999,197.000000,181.942169,32765600
2021-12-01,202.020004,204.889999,189.259995,200.520004,185.193115,31447100
2022-01-01,204.600006,228.139999,194.470001,205.990005,190.245010,48325700
2022-02-01,205.830002,214.500000,189.639999,199.250000,185.041580,43818100
2022-03-01,197.589996,199.429993,178.669998,184.449997,171.296982,55495300
2022-04-01,184.240005,188.589996,165.589996,166.100006,154.255508,52476100
2022-05-01,168.399994,176.470001,152.350006,175.410004,164.240692,45851000
2022-06-01,175.839996,176.330002,149.509995,157.770004,147.723907,44286300
2022-07-01,157.270004,166.570007,146.389999,165.940002,155.373718,40099500
2022-08-01,163.880005,176.339996,157.960007,158.000000,149.337372,31590400
2022-09-01,157.570007,167.240005,147.100006,149.419998,141.227814,37739200
2022-10-01,151.800003,164.940002,143.520004,161.830002,152.957397,45846500
2022-11-01,162.919998,168.820007,152.940002,168.259995,160.609772,44807000
2022-12-01,169.550003,170.279999,147.070007,157.940002,150.759003,46377800
2023-01-01,159.649994,169.070007,147.100006,165.429993,157.908447,56738200
2023-02-01,163.850006,167.119995,154.809998,157.919998,152.091263,37173300
2023-03-01,156.979996,157.309998,119.269997,127.099998,122.408813,114627100
2023-04-01,126.910004,132.339996,117.510002,130.250000,125.442551,88748200
2023-05-01,126.480003,126.769997,110.309998,115.830002,112.945168,80880200
2023-06-01,117.230003,130.539993,114.720001,125.949997,122.813118,51802600
2023-07-01,126.449997,137.210007,121.629997,136.889999,133.480652,53515200
2023-08-01,136.210007,136.699997,117.099998,120.730003,119.146019,41580100
2023-09-01,121.709999,127.440002,115.019997,122.769997,121.159248,39903200
2023-10-01,122.019997,124.250000,109.400002,114.470001,112.968147,56645000
2023-11-01,114.750000,134.699997,112.360001,133.960007,133.960007,39766600
2023-12-01,133.690002,156.210007,133.289993,154.850006,154.850006,45865900
2024-01-01,153.979996,157.410004,151.399994,151.660004,151.660004,4570700
